FIT Profiler Report
Profile stats for: [LightningModule]BERTSQuADModule.configure_callbacks rank: 1
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1269    0.001    0.000    0.007    0.000 trainer.py:1407(training)
     1032    0.001    0.000    0.006    0.000 trainer.py:1590(_active_loop)
       79    0.001    0.000    0.006    0.000 result.py:471(metrics)
     1269    0.003    0.000    0.005    0.000 enums.py:81(__eq__)
       79    0.000    0.000    0.004    0.000 lr_monitor.py:216(<dictcomp>)
      156    0.000    0.000    0.004    0.000 apply_func.py:120(convert_tensors_to_scalars)
       79    0.003    0.000    0.003    0.000 {built-in method torch.tensor}
      156    0.000    0.000    0.003    0.000 apply_func.py:25(apply_to_collection)
      156    0.000    0.000    0.003    0.000 apply_func.py:129(to_item)
      156    0.003    0.000    0.003    0.000 {method 'item' of 'torch._C.TensorBase' objects}
      237    0.000    0.000    0.002    0.000 trainer.py:1668(_results)
       79    0.000    0.000    0.002    0.000 lr_monitor.py:297(_find_names_from_schedulers)
     2538    0.001    0.000    0.002    0.000 enum.py:192(__get__)
      795    0.000    0.000    0.002    0.000 contextlib.py:141(__exit__)
       79    0.001    0.000    0.001    0.000 lr_monitor.py:341(_check_duplicates_and_update_name)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.001    0.000    0.001    0.000 trainer.py:1203(lightning_module)
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      237    0.000    0.000    0.001    0.000 fit_loop.py:151(_results)
      156    0.000    0.000    0.001    0.000 result.py:425(_get_cache)
      795    0.001    0.000    0.001    0.000 advanced.py:81(stop)
       79    0.000    0.000    0.001    0.000 lr_monitor.py:222(_get_optimizer_stats)
       79    0.000    0.000    0.001    0.000 ddp.py:115(root_device)
       79    0.000    0.000    0.001    0.000 parallel.py:57(local_rank)
      156    0.001    0.000    0.001    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
       79    0.000    0.000    0.001    0.000 lr_monitor.py:290(_duplicate_param_group_names)
       79    0.000    0.000    0.001    0.000 slurm.py:149(local_rank)
     2611    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      474    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       79    0.000    0.000    0.000    0.000 <frozen os>:674(__getitem__)
     2538    0.000    0.000    0.000    0.000 enum.py:1243(value)
      156    0.000    0.000    0.000    0.000 result.py:460(_forked_name)
     2538    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
     1111    0.000    0.000    0.000    0.000 trainer.py:1150(strategy)
      235    0.000    0.000    0.000    0.000 result.py:458(<genexpr>)
      158    0.000    0.000    0.000    0.000 lr_monitor.py:244(_remap_keys)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:364(<listcomp>)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:291(<listcomp>)
      156    0.000    0.000    0.000    0.000 result.py:158(forked_name)
      953    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      158    0.000    0.000    0.000    0.000 trainer.py:1216(lr_scheduler_configs)
       79    0.000    0.000    0.000    0.000 rank_zero.py:35(wrapped_fn)
       79    0.000    0.000    0.000    0.000 <frozen os>:756(encode)
      795    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
      156    0.000    0.000    0.000    0.000 typing.py:349(inner)
       79    0.000    0.000    0.000    0.000 trainer.py:1208(optimizers)
      158    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       79    0.000    0.000    0.000    0.000 result.py:456(valid_items)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:317(_find_names_from_optimizers)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:239(_extract_lr)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:279(_add_suffix)
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       79    0.000    0.000    0.000    0.000 <frozen os>:760(decode)
      156    0.000    0.000    0.000    0.000 {method 'numel' of 'torch._C.TensorBase' objects}
       79    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      237    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       79    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      316    0.000    0.000    0.000    0.000 {built-in method builtins.len}
      156    0.000    0.000    0.000    0.000 result.py:154(forked)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:254(_extract_momentum)
       79    0.000    0.000    0.000    0.000 trainer.py:1616(loggers)
       79    0.000    0.000    0.000    0.000 lr_monitor.py:271(_add_prefix)
       79    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       79    0.000    0.000    0.000    0.000 strategy.py:102(optimizers)
       79    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       79    0.000    0.000    0.000    0.000 lr_monitor.py:262(_extract_weight_decay)
      158    0.000    0.000    0.000    0.000 parallel.py:74(parallel_devices)
      158    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}



Profile stats for: [Callback]TQDMProgressBar.on_train_batch_start rank: 1
         7950 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.001    0.000    0.001    0.000 trainer.py:1203(lightning_module)
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      795    0.000    0.000    0.001    0.000 advanced.py:81(stop)
      795    0.000    0.000    0.000    0.000 trainer.py:1150(strategy)
      795    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
      795    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelSummary.on_train_batch_start rank: 1
         7950 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      795    0.001    0.000    0.001    0.000 trainer.py:1203(lightning_module)
      795    0.000    0.000    0.001    0.000 advanced.py:81(stop)
      795    0.000    0.000    0.000    0.000 trainer.py:1150(strategy)
      795    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
      795    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'train_loss', 'mode': 'min', 'every_n_train_steps': 0, 'every_n_epochs': 5, 'train_time_interval': None}.on_train_batch_start rank: 1
         7950 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      795    0.001    0.000    0.001    0.000 trainer.py:1203(lightning_module)
      795    0.000    0.000    0.001    0.000 advanced.py:81(stop)
      795    0.000    0.000    0.000    0.000 trainer.py:1150(strategy)
      795    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
      795    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]BERTSQuADModule.on_train_batch_start rank: 1
         5565 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      795    0.000    0.000    0.001    0.000 advanced.py:81(stop)
      795    0.000    0.000    0.000    0.000 hooks.py:68(on_train_batch_start)
      795    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]DDPStrategy.on_train_batch_start rank: 1
         5565 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      795    0.000    0.000    0.001    0.000 {built-in method builtins.next}
      795    0.000    0.000    0.001    0.000 profiler.py:56(profile)
      795    0.000    0.000    0.001    0.000 advanced.py:81(stop)
      795    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 strategy.py:578(on_train_batch_start)
      795    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: run_training_batch rank: 1
         50880 function calls (49290 primitive calls) in 0.043 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      795    0.002    0.000    0.040    0.000 automatic.py:163(run)
      795    0.003    0.000    0.026    0.000 automatic.py:245(_optimizer_step)
      795    0.004    0.000    0.019    0.000 call.py:155(_call_lightning_module_hook)
      795    0.003    0.000    0.008    0.000 automatic.py:199(_make_closure)
      795    0.003    0.000    0.007    0.000 module.py:1968(__setattr__)
     1590    0.001    0.000    0.007    0.000 fit_loop.py:534(_should_accumulate)
     1590    0.003    0.000    0.006    0.000 training_epoch_loop.py:439(_should_accumulate)
3975/2385    0.002    0.000    0.004    0.000 {built-in method builtins.isinstance}
      795    0.001    0.000    0.004    0.000 contextlib.py:132(__enter__)
      795    0.000    0.000    0.003    0.000 {built-in method builtins.next}
      795    0.000    0.000    0.003    0.000 profiler.py:56(profile)
      795    0.001    0.000    0.003    0.000 advanced.py:74(start)
      795    0.002    0.000    0.003    0.000 automatic.py:117(__init__)
      795    0.001    0.000    0.002    0.000 contextlib.py:287(helper)
     1590    0.001    0.000    0.002    0.000 trainer.py:1203(lightning_module)
     1590    0.001    0.000    0.002    0.000 training_epoch_loop.py:434(_num_ready_batches_reached)
      795    0.002    0.000    0.002    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      795    0.001    0.000    0.002    0.000 parameter.py:21(__instancecheck__)
      795    0.001    0.000    0.001    0.000 trainer.py:1208(optimizers)
      795    0.001    0.000    0.001    0.000 contextlib.py:104(__init__)
     5565    0.001    0.000    0.001    0.000 trainer.py:1150(strategy)
      795    0.001    0.000    0.001    0.000 parameter.py:233(__instancecheck__)
      795    0.001    0.000    0.001    0.000 closure.py:41(__init__)
      795    0.001    0.000    0.001    0.000 automatic.py:211(_make_zero_grad_fn)
      795    0.001    0.000    0.001    0.000 __init__.py:1467(debug)
      795    0.001    0.000    0.001    0.000 progress.py:155(increment_ready)
      795    0.001    0.000    0.001    0.000 automatic.py:230(_make_backward_fn)
     1590    0.001    0.000    0.001    0.000 training_epoch_loop.py:430(_accumulated_batches_reached)
      795    0.001    0.000    0.001    0.000 automatic.py:207(_make_step_fn)
     1590    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      795    0.000    0.000    0.000    0.000 strategy.py:102(optimizers)
      795    0.000    0.000    0.000    0.000 trainer.py:1493(current_epoch)
      795    0.000    0.000    0.000    0.000 __init__.py:1734(isEnabledFor)
     1590    0.000    0.000    0.000    0.000 trainer.py:1549(num_training_batches)
     2385    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
     2385    0.000    0.000    0.000    0.000 strategy.py:469(handles_gradient_accumulation)
     1590    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
     1590    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x14f3db253ba0}
      795    0.000    0.000    0.000    0.000 module.py:297(automatic_optimization)
      795    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      795    0.000    0.000    0.000    0.000 {built-in method builtins.callable}



Profile stats for: [LightningModule]BERTSQuADModule.optimizer_step rank: 1
         42930 function calls (41340 primitive calls) in 0.035 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
